"ID"	Smiles	Standard_Type	Standard_Relation	Standard_Units	Standard_Value	pIC50	RemovedSalts[1]	RemovedSalts[2]	RemovedSalts[3]	RemovedSalts[4]
CHEMBL5206198	CCN(CC)Cc1ccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)cc1	IC50	=	nM	0.02685	10.57105571				
CHEMBL5219452	CNC(=O)Oc1cccc2c1CCC1C2CCN1CCC1CCCCC1	IC50	=	nM	0.02685	10.57105571				
CHEMBL5218931	CC(=O)N1CC[C@@]2(O)c3cc(OC(=O)Nc4ccccc4)ccc3N[C@@H]12	IC50	=	nM	0.02621	10.58153298				
CHEMBL5220742	O=C1CCOc2cc(OCCCCCSC(=S)N3CCCCC3)ccc21	IC50	=	nM	0.02592	10.586365				
CHEMBL5220375	CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NC2CCCCC2)c1	IC50	=	nM	0.02158	10.66594856				
CHEMBL5177066	Cc1ccc2nc3c(c(NCCN4CCN(C)CC4)c2c1)CCCC3	IC50	=	nM	0.02094	10.67902332				
CHEMBL5219046	CC[C@@]1(c2cccc(OC(=O)Nc3ccccc3)c2)CCCCN(C)C1	IC50	=	nM	0.02	10.69897				
CHEMBL5219522	Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3CCCCC3C)ccc12	IC50	=	nM	0.02	10.69897				
CHEMBL5219483	Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3C(C)CCCC3C)ccc12	IC50	=	nM	0.01893	10.72284939				
CHEMBL4790416	C#CCOc1ccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(N)n2)cc1	IC50	=	nM	0.01672	10.77676373				
CHEMBL5219350	CCN1/C(=C/C(C)=O)Sc2ccc(OC(=O)OCCOCCNC(=O)c3cc4c(OC(=O)N(C)C)cccc4[n+](C)c3)cc21.COS(=O)(=O)[O-]	IC50	=	nM	0.01441	10.84133602				
CHEMBL5181066	NS(=O)(=O)c1ccc(/N=C/c2cc(Br)cc(Cl)c2O)cc1	Ki	=	nM	0.01415	10.84924356				
CHEMBL5090153	CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(F)c1	IC50	=	nM	0.014	10.85387196				
CHEMBL5083613	CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(C(F)F)cc(=O)oc3c2)cc1	IC50	=	nM	0.01352	10.86902331				
CHEMBL5174252	O=[N+]([O-])c1ccc2nc3c(c(Nc4[nH]nc5ncccc45)c2c1)CCCC3	IC50	=	nM	0.01323	10.87844016				
CHEMBL5199151	COC(=O)/C=C/c1ccc(OCCCCCN2CCN(CC(=O)Nc3c4c(nc5ccccc35)CCCC4)CC2)c(OC)c1	IC50	=	nM	0.012	10.92081875				
CHEMBL5082250	N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccccc6)CC5)cc4)CC3)c2c1	IC50	=	nM	0.01095	10.96058588				
CHEMBL2047525	CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3cc4ccccc4oc3=O)cc2)c1	IC50	=	nM	0.0081	11.09151498				
CHEMBL4800073	C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc4cnccc4c3)ccc2[nH]1	IC50	=	nM	0.008	11.09691001				
CHEMBL5208032	CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2ccc3c(c2)OCO3)nc1	IC50	=	nM	0.008	11.09691001				
CHEMBL5219123	COc1cc2c(c(OC)c1)CC(NC(=O)OCc1ccccc1)C2	Ki	=	nM	0.0063	11.20065945				
CHEMBL5190129	CCCCN(CCC1CCCCCC1)Cc1ccc(OC(=O)N(C)C)c2ccccc12	IC50	=	nM	0.006	11.22184875				
CHEMBL5184869	Cc1ccc2nc3c(c(N4CCN(c5c6c(nc7ccc(C)cc57)CCCC6)CC4)c2c1)CCCC3	IC50	=	nM	0.0056	11.25181197				
CHEMBL5220283	CNC(=O)Oc1cccc(CN(C)CCCCCCOc2ccc3c(c2)O/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1	IC50	=	nM	0.0051	11.29242982				
CHEMBL5205489	Nc1nn(-c2c3c(nc4ccc([N+](=O)[O-])cc24)CCCC3)c2ncccc12	IC50	=	nM	3.30E-05	13.48148606				
CHEMBL589390	Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1	EC50	=	nM	25000000	0.602059991				
CHEMBL5092830	O=C1N[C@@H](Cc2ccc(OCCCN3CCCCC3)cc2)C(=O)N[C@H]1Cc1ccccc1	Kd	=	nM	12000000	0.920818754				
CHEMBL5207452	CC(C)(NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O	Kd	=	nM	5740000	1.241088108				
CHEMBL4162421	O=C(CCc1ccccc1)OCCc1ccccc1	EC50	=	nM	4536000	1.343326954				
CHEMBL5077020	O=C1CN(Cc2ccc(OCCCN3CCCCC3)cc2)C(=O)CN1	Kd	=	nM	1547000	1.810509686				
CHEMBL5195545	CCCCN(CCCC)c1ccc2cc(/C=C/c3c[n+](C)cc4ccccc34)ccc2c1.[I-]	Kd	=	nM	1109000	1.955068454	I-			
CHEMBL5179677	CCCCN(CCCC)c1ccc2cc(/C=C/c3cc[n+](CCO)c4ccccc34)ccc2c1.[Cl-]	Kd	=	nM	1086000	1.964170175	Cl-			
CHEMBL493921	O=C(/C=C/c1ccccc1)OCCc1ccccc1	EC50	=	nM	1040000	1.982966661				
CHEMBL3692701	CN1C(=O)[C@@H](NCC(=O)Nc2ccc3c(c2)C[C@H]2CC[C@@H](C3)[C@H]2NS(=O)(=O)c2ccc(Cl)s2)N=C(c2ccccc2)c2ccccc21	IC50	=	nM	800000	2.096910013				
CHEMBL5195109	C[C@@H](O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CO)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O	Kd	=	nM	650000	2.187086643				
CHEMBL3692697	O=C(CCc1cc(C(F)(F)F)ccc1C(F)(F)F)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1	IC50	=	nM	630000	2.200659451				
CHEMBL5206461	COCCOCCn1c2ccccc2c2cc(/C=C/c3cc[n+](CCO)cc3)ccc21.[Cl-]	Kd	=	nM	459000	2.338187314	Cl-			
CHEMBL196947	O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)cc3)c(F)c2)CC1	IC50	=	nM	409000	2.388276692				
CHEMBL563	CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1	IC50	=	nM	305000	2.515700161				
CHEMBL6246	O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23	IC50	=	nM	300000	2.522878745				
CHEMBL5175560	CCCCN(CCCC)c1ccc2cc(/C=C/c3cc[n+](C)c4ccccc34)ccc2c1.[I-]	Kd	=	nM	280800	2.551602897	I-			
CHEMBL190083	C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1	IC50	=	nM	280000	2.552841969				
CHEMBL3814563	CNc1cccc(CCNc2cccc(CCNc3ccccn3)n2)n1	IC50	=	nM	280000	2.552841969				
CHEMBL4166279	COc1ccc(CCOC(=O)CCc2ccccc2)cc1OC	EC50	=	nM	274000	2.562249437				
CHEMBL3739748	C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C	IC50	=	nM	269500	2.56944123				
CHEMBL469159	CC1(C)C=Cc2cc(C(=O)O)ccc2O1	EC50	=	nM	251500	2.599462011				
CHEMBL3740785	C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)NC3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2	IC50	=	nM	244300	2.612076533				
CHEMBL3813916	CNc1cccc(CCNc2cccc(CCN(c3ccccn3)c3ccccn3)n2)n1	IC50	=	nM	240000	2.619788758				
CHEMBL32749	COc1cc(/C=C/C(=O)O)ccc1O	IC50	=	nM	226230	2.645449804				
CHEMBL4643713	COC(=O)c1c(C)cc(O)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O	IC50	=	nM	221000	2.655607726				
CHEMBL145	O=C(O)/C=C/c1ccc(O)c(O)c1	EC50	=	nM	216000	2.665546249				
CHEMBL196322	CC(C(=O)O)c1ccc(-c2ccc3c(c2)OCO3)c(F)c1	IC50	=	nM	210000	2.677780705				
CHEMBL4458591	CCN(CC)C(=O)/C=C/c1ccc(O)c(OC)c1	IC50	=	nM	205460	2.687272716				
CHEMBL3741300	C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6C=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C	IC50	=	nM	203700	2.691008971				
CHEMBL3692700	O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1	IC50	=	nM	200000	2.698970004				
CHEMBL5175387	COCCOCCn1c2ccccc2c2cc(/C=C/c3cc[n+](C)cc3)ccc21.[I-]	Kd	=	nM	194000	2.71219827	I-			
CHEMBL3740688	CN1C(=O)[C@@]23CCC(=O)N2C[C@@]12C[C@@]1(C(=O)Nc4c1ccc1c4C=CC(C)(C)O1)C(C)(C)[C@@H]2C3	IC50	=	nM	186600	2.729088361				
CHEMBL4852897	O=C(O)c1cc(S(=O)(=O)Nc2ccccc2)c(Cl)cc1NCc1ccco1	IC50	=	nM	167530	2.775907412				
CHEMBL4858866	O=C(O)c1ccc(Br)cc1NCc1ccco1	IC50	=	nM	154420	2.811296452				
CHEMBL4858198	OC(c1ccc(F)cc1NCc1ccco1)C(F)(F)F	IC50	=	nM	153050	2.815166666				
CHEMBL4644047	CC(C)=CC(=O)C/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O	IC50	=	nM	150800	2.821598658				
CHEMBL487804	CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O	IC50	=	nM	148800	2.827397069				
CHEMBL4877793	CCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	IC50	=	nM	137390	2.862044876				
CHEMBL4867846	CNS(=O)(=O)c1cc(C(=O)O)c(NCC2CCCO2)cc1Cl	IC50	=	nM	136390	2.865217471				
CHEMBL4848389	COc1ccc(C(O)C(F)(F)F)c(NCc2cscn2)c1	IC50	=	nM	129690	2.88709351				
CHEMBL4864237	O=C(O)c1ccc(F)cc1NCc1ccco1	IC50	=	nM	129540	2.887596107				
CHEMBL193971	CC(C(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1	IC50	=	nM	129000	2.88941029				
CHEMBL68672	CCN(CC)C(=O)/C=C/c1ccc(O)c(O)c1	IC50	=	nM	119160	2.923869505				
CHEMBL4850077	CNS(=O)(=O)c1cc(CO)c(NCc2ccco2)cc1Cl	IC50	=	nM	117490	2.929999096				
CHEMBL4848555	O=C(O)c1cc(S(=O)(=O)NC2CCCCC2)c(Cl)cc1NCc1ccco1	IC50	=	nM	115520	2.93734282				
CHEMBL196070	CC(c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1)c1nnn[nH]1	IC50	=	nM	114000	2.943095149				
CHEMBL4846727	CN(C)S(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	IC50	=	nM	113130	2.946422213				
CHEMBL3742151	CC(=O)O[C@H]1CC(=O)OC(C)(C)[C@@H]2CC[C@]3(C)[C@H](CC=C(C)[C@@]34C[C@]3(OC(C)=C(C)C3=O)C(=O)O4)[C@@]12C	EC50	=	nM	112600	2.948461609				
CHEMBL372846	O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)c(F)c3)c(F)c2)CC1	IC50	=	nM	111000	2.954677021				
CHEMBL196246	O=C(O)C1(c2ccc(-c3ccc(C(F)(F)F)cc3)c(F)c2)CC1	IC50	=	nM	111000	2.954677021				
CHEMBL4847323	COc1cc(/C=C/C(=O)N2CC(F)(F)C2)ccc1OCc1ccccc1	IC50	=	nM	106820	2.971347426				
CHEMBL4850840	CNC(=O)c1cc(S(=O)(=O)NC)c(Cl)cc1NCc1ccco1	IC50	=	nM	102590	2.98889497				
CHEMBL372751	CC1(C)CCC(c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC1	IC50	=	nM	101000	2.995678626				
CHEMBL497	Oc1c(I)cc(Cl)c2cccnc12	IC50	=	nM	100000	3				
CHEMBL4850411	CCCN(CCC)C(=O)/C=C/c1ccc(O)c(OC)c1	IC50	=	nM	98790	3.005287015				
CHEMBL4846539	COc1cc(/C=C/C(=O)Nc2nnn[nH]2)ccc1OCc1ccccc1	IC50	=	nM	98460	3.006740169				
CHEMBL360740	CCOC(=O)N1CCC(c2ccccc2)(S(=O)(=O)c2ccc(OC)cc2)CC1	EC50	=	nM	97000	3.013228266				
CHEMBL5196550	COCCOCCn1c2ccccc2c2cc(/C=C/c3cc[n+](C)c4ccccc34)ccc21.[I-]	Kd	=	nM	96600	3.015022874	I-			
CHEMBL196946	O=C(O)C1(c2ccc(-c3csc4ccccc34)c(F)c2)CC1	IC50	=	nM	96300	3.016373713				
CHEMBL195970	CC(C(=O)O)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1	IC50	=	nM	94000	3.026872146				
CHEMBL284616	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	IC50	=	nM	92900	3.031984286				
CHEMBL5171920	COCCOCCn1c2ccccc2c2cc(/C=C/c3cc[n+](CCO)c4ccccc34)ccc21.[Cl-]	Kd	=	nM	92000	3.036212173	Cl-			
CHEMBL4126715	O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccc(O)cc1)C(=O)O	IC50	=	nM	87800	3.056505484				
CHEMBL4207221	COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@H](c2ccc(O)c(OC)c2)[C@@H](CO)O4)[C@@H](O)C3=O)ccc1O	IC50	=	nM	85500	3.068033885				
CHEMBL3692699	O=C(/C=C/c1ccc(F)cc1)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1	IC50	=	nM	84000	3.075720714				
CHEMBL194274	CC(C(=O)O)c1ccc(-c2csc3ccccc23)c(F)c1	IC50	=	nM	83000	3.080921908				
CHEMBL4863425	CNS(=O)(=O)c1cc(C(N)=O)c(NCc2ccco2)cc1Cl	IC50	=	nM	82410	3.084020086				
CHEMBL4869616	COc1cc(/C=C/C(=O)NCCC(=O)NCc2ccccc2)ccc1OCc1ccccc1	IC50	=	nM	81560	3.088522783				
CHEMBL382721	O=C(O)C1(c2ccc(-c3ccc(OC4CCOCC4)cc3)c(F)c2)CC1	IC50	=	nM	81000	3.091514981				
CHEMBL4167402	O=C(/C=C/c1ccc(O)c(O)c1)OCCCCCO	EC50	=	nM	80100	3.096367484				
CHEMBL4878181	COc1cc(/C=C/C(=O)N(C)OC)ccc1OCc1ccccc1	IC50	=	nM	79870	3.097616316				
CHEMBL1511811	COc1cc(/C=C/C(=O)N2CCOCC2)ccc1OCc1ccccc1	IC50	=	nM	78070	3.107515821				
CHEMBL196279	CC(C(=O)O)c1ccc(-c2ccc(Cl)c(Cl)c2)c(F)c1	IC50	=	nM	75000	3.124938737				
CHEMBL2392127	O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccccc1)C(=O)O	IC50	=	nM	72900	3.137272472				
CHEMBL324842	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	IC50	=	nM	71900	3.14327111				
CHEMBL194692	CC(C)(C(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1	IC50	=	nM	70600	3.151195299				
CHEMBL4874275	CNS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2ccco2)cc1Cl	IC50	=	nM	70480	3.151934105				
CHEMBL68132	O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccc(O)c(O)c1	EC50	=	nM	69000	3.161150909				
CHEMBL4860892	CC(O)c1ccc(CNS(=O)(=O)c2cc(C(=O)O)c(NCc3ccco3)cc2Cl)cc1	IC50	=	nM	68500	3.164309429				
CHEMBL4645437	CC(C)=CCC/C(C)=C/CCC1(C)C=Cc2c(O)cc(C)cc2O1	IC50	=	nM	68000	3.167491087				
CHEMBL17001	COC(=O)/C=C/c1ccc(O)c(O)c1	EC50	=	nM	67700	3.169411331				
CHEMBL196321	COc1ccc(-c2ccc(C(C)C(=O)O)cc2F)cc1	IC50	=	nM	67000	3.173925197				
CHEMBL3883958	OC[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1cn(C[C@@H]2Cc3c([nH]c4ccccc34)CN2)nn1	IC50	=	nM	66360	3.178093623				
CHEMBL3739499	CC1=CC[C@@H]2[C@@]3(C)C=CC(=O)OC(C)(C)[C@@H]3CC[C@@]2(C)[C@]12Cc1c(c(C)c(C)oc1=O)O2	EC50	=	nM	65400	3.184422252				
CHEMBL4849442	COc1cc(/C=C/C(=O)N2CCCC2)ccc1OCc1ccccc1	IC50	=	nM	65090	3.186485728				
CHEMBL193900	CC(C(N)=O)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1	IC50	=	nM	64000	3.193820026				
CHEMBL1598356	CN1c2cccc3cccc(c23)N(C)C1(C)C	Potency	=	nM	62830	3.20183294				
CHEMBL183806	CCOC(=O)N1CCC(c2ccccc2OC)(S(=O)(=O)c2ccccc2)CC1	EC50	=	nM	62700	3.202732459				
CHEMBL2012313	CCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CC/C=C(\C)CCCCCCCCC	IC50	=	nM	62700	3.202732459				
CHEMBL2063873	Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(/N=C/c2cc(Cl)cc(Cl)c2O)c1	IC50	=	nM	62000	3.207608311				
CHEMBL427548	O=C(O)C1(c2ccc(-c3ccc(-c4ccc(F)cc4)c(F)c3)c(F)c2)CC1	IC50	=	nM	57900	3.237321436				
CHEMBL4851224	CNS(=O)(=O)c1cc(C(=O)OC)c(NCc2ccco2)cc1Cl	IC50	=	nM	55950	3.252199909				
CHEMBL1457311	Nc1ccc2[nH]c(-c3ccc(Cl)cc3)nc2c1	Potency	=	nM	55560	3.255237763				
CHEMBL503168	O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12	IC50	=	nM	55400	3.256490235				
CHEMBL4159496	O=C(/C=C/c1ccc(O)c(O)c1)OCCCCCCO	EC50	=	nM	54800	3.261219442				
CHEMBL4876813	COc1ccc(CNC(=O)CCNC(=O)/C=C/c2ccc(OCc3ccccc3)c(OC)c2)cc1	IC50	=	nM	54210	3.265920593				
CHEMBL4871044	C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CC/C=C(\C)CC[C@H](O)C(C)(C)O	IC50	=	nM	53300	3.273272791				
CHEMBL4850080	CNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	IC50	=	nM	53010	3.275642196				
CHEMBL5094225	O=C1CN(Cc2ccc(OCCCN3CCCCC3)cc2)CCN1Cc1ccccc1	Kd	=	nM	51620	3.287182				
CHEMBL4846858	C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CCCC1=C/C(=C\C(C)(C)O)OC1=O	IC50	=	nM	51400	3.289036881				
CHEMBL182768	CCOC(=O)N1CCC(c2ccccc2OC)(S(=O)(=O)c2ccc(OC)cc2)CC1	EC50	=	nM	50600	3.295849483				
CHEMBL4877566	COC(=O)c1c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c1O	IC50	=	nM	50300	3.298432015				
CHEMBL5209357	Cc1nc(C)c(C(=O)OCCCOC(=O)c2ccccn2)nc1C	IC50	=	nM	49140	3.308564848				
CHEMBL183815	CCOC(=O)N1CCC(c2ccccc2C)(S(=O)(=O)c2ccccc2)CC1	EC50	=	nM	48600	3.313363731				
CHEMBL4063009	CN1CCC(c2c[nH]c3cc(Nc4ccc(F)c(F)c4)ccc23)CC1	IC50	=	nM	48000	3.318758763				
CHEMBL4848103	CCCCCCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	IC50	=	nM	47810	3.320481256				
CHEMBL4568384	CCOc1cc(CNc2ccc(OC)cc2)ccc1Oc1ccnc2cc(Cl)ccc12	IC50	=	nM	46420	3.333294864				
CHEMBL264006	CC(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1	IC50	=	nM	46000	3.337242168				
CHEMBL4867164	COc1cc([C@H]2C[C@@H]2C(=O)N(C)C)ccc1OCc1ccccc1	IC50	=	nM	45780	3.339324212				
CHEMBL4513568	COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3o2)cc1	IC50	=	nM	45600	3.341035157				
CHEMBL4873939	CCCN(CCC)C(=O)/C=C/c1ccc(OC)c(OC)c1	IC50	=	nM	45310	3.343805938				
CHEMBL1324177	CCOC(=O)c1nn(-c2ccccc2)c(=O)c2c(NC(C)=O)scc12	Potency	=	nM	44668.4	3.349999603				
CHEMBL4439214	CCOc1cc(CNc2ccccc2)ccc1Oc1ccnc2cc(Cl)ccc12	IC50	=	nM	44520	3.351444844				
CHEMBL573	O=C(O)c1cccnc1	IC50	=	nM	43700	3.359518563				
CHEMBL4217978	COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@@H](c2ccc(O)c(OC)c2)[C@H](CO)O4)[C@@H](O)C3=O)ccc1O	IC50	=	nM	43600	3.360513511				
CHEMBL4101130	Cn1cc(C2CCNCC2)c2ccc(Nc3ccc(F)c(F)c3)cc21	IC50	=	nM	42000	3.37675071				
CHEMBL4879194	O=C(O)c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1NCc1ccco1	IC50	=	nM	41160	3.385524634				
CHEMBL4871443	CC(NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl)c1ccccc1	IC50	=	nM	41150	3.38563016				
CHEMBL196945	O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1	IC50	=	nM	41000	3.387216143				
CHEMBL380778	CC(C(=O)O)c1ccc(-c2ccc(OC3CCCCC3)cc2)c(F)c1	IC50	=	nM	41000	3.387216143				
CHEMBL4847749	COC(=O)c1c(C)cc(O)c(C/C=C(\C)CCCC2=C/C(=C\C(C)(C)O)OC2=O)c1O	IC50	=	nM	40700	3.390405591				
CHEMBL3781026	Fc1ccc(-c2cc(NCCNc3cc(-c4ccc(F)cc4)[nH]n3)n[nH]2)cc1	IC50	=	nM	40500	3.392544977				
CHEMBL1451257	CCOC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2c(NC(=O)Cc3ccccc3)scc12	Potency	=	nM	39810.7	3.400000186				
CHEMBL461646	CCOC(=O)c1nn(-c2cccc(C(F)(F)F)c2)c(=O)c2c(N)scc12	Potency	=	nM	39810.7	3.400000186				
CHEMBL4164790	COc1ccc(CCOC(=O)/C=C/c2ccc(O)c(O)c2)cc1OC	EC50	=	nM	39500	3.403402904				
CHEMBL4860315	CCN(CC)C(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1	IC50	=	nM	39270	3.405939099				
CHEMBL165	Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1	Kd	=	nM	38500	3.41453927				
CHEMBL2381401	COc1ccc2cc(C(=O)CN3CCN(Cc4ccccc4)CC3)c(=O)oc2c1	IC50	=	nM	36000	3.443697499				
CHEMBL2381386	COc1ccc2cc(C(=O)CN3CCC(Cc4ccccc4)CC3)c(=O)oc2c1	IC50	=	nM	36000	3.443697499				
CHEMBL4874507	COc1cc(/C=C/C(=O)N2CC(C(=O)N3CCOCC3)C2)ccc1OCc1ccccc1	IC50	=	nM	35670	3.447696891				
CHEMBL461622	Nc1scc2c(C(=O)O)nn(-c3ccccc3)c(=O)c12	Potency	=	nM	35481.3	3.450000476				
CHEMBL3815004	CNc1cccc(CCNc2cccc(NCCc3ccccn3)n2)n1	IC50	=	nM	35000	3.455931956				
CHEMBL197202	CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)c(F)c1	IC50	=	nM	35000	3.455931956				
CHEMBL4848839	CCN(CC)C(=O)CCc1ccc(OCc2ccccc2)c(OC)c1	IC50	=	nM	34930	3.456801414				
CHEMBL4750838	COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(=O)NO)cc3)c2n1	IC50	=	nM	34900	3.457174573				
CHEMBL66	O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O	IC50	=	nM	33000	3.48148606				
CHEMBL4545404	COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12	IC50	=	nM	32800	3.484126156				
CHEMBL5177420	C[n+]1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc21.[I-]	Kd	=	nM	31690	3.499077761	I-			
CHEMBL28626	O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12	IC50	=	nM	30300	3.518557371				
CHEMBL4098927	Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3n2)cc1F	IC50	=	nM	30000	3.522878745				
CHEMBL2063874	Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(N)c1	IC50	=	nM	30000	3.522878745				
CHEMBL723	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	IC50	=	nM	30000	3.522878745				
CHEMBL4646459	COc1c(O)c(O)cc(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C	IC50	=	nM	29300	3.53313238				
CHEMBL4092433	CN(C)c1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1	IC50	=	nM	29220	3.534319788				
CHEMBL3781419	Cc1ccc(-c2cc(NCCNc3cc(-c4cccs4)[nH]n3)n[nH]2)cc1	IC50	=	nM	29000	3.537602002				
CHEMBL2381402	COc1ccc2cc(C(=O)CN3CCC(c4ccccc4)CC3)c(=O)oc2c1	IC50	=	nM	29000	3.537602002				
CHEMBL2381385	COc1ccc2cc(C(=O)CN3CCOCC3)c(=O)oc2c1	IC50	=	nM	29000	3.537602002				
CHEMBL858	O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O	IC50	=	nM	28400	3.54668166				
CHEMBL1323951	Cc1sc(N)c2c(=O)n(-c3ccccc3)ncc12	Potency	=	nM	28183.8	3.550000452				
CHEMBL4862182	COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OCc1ccccc1	IC50	=	nM	27940	3.553773598				
CHEMBL3741680	CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1	IC50	=	nM	27000	3.568636236				
CHEMBL4066527	c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1	IC50	=	nM	26600	3.575118363				
